Genome ID,AAC(3)-IId,AAC(3)-IIe,AAC(3)-IV,AAC(3)-Ia,AAC(6')-29a,AAC(6')-33,AAC(6')-IIa,AAC(6')-IIc,AAC(6')-Ib-cr,AAC(6')-Ib10,AAC(6')-Ib7,AAC(6')-Ib9,AAC(6')-Il,AAC(6')-Im,ANT(2'')-Ia,ANT(3'')-IIa,APH(2'')-IIa,APH(3'')-Ib,APH(3')-Ia,APH(3')-VI,APH(3')-VIa,APH(4)-Ia,APH(6)-Id,BKC-1,CARB-3,CMY-59,CTX-M-1,CTX-M-101,CTX-M-14,CTX-M-15,CTX-M-2,CTX-M-27,CTX-M-3,CTX-M-65,CTX-M-9,CTX-M-98,DHA-1,DHA-6,EreA2,ErmB,FOX-5,FosA3,FosA5,FosA6,FosA7,IMP-14,KPC-1,KPC-3,KPC-8,Klebsiella_pneumoniae_KpnE,Klebsiella_pneumoniae_KpnF,Klebsiella_pneumoniae_KpnG,Klebsiella_pneumoniae_OmpK37,Klebsiella_pneumoniae_acrA,LAP-2,LEN-10,LEN-16,LEN-17,LEN-18,LEN-2,LEN-26,LEN-30,LEN-55,LEN-9,MCR-9,NDM-1,NDM-5,OKP-A-3,OKP-A-5,OKP-A-7,OKP-B-19,OKP-B-3,OKP-B-5,OKP-B-6,OKP-B-8,OXA-1,OXA-10,OXA-181,OXA-2,OXA-232,OXA-48,OXA-9,QnrA1,QnrA7,QnrB17,QnrB20,QnrB4,QnrB5,QnrB58,QnrS1,SAT-1,SCO-1,SHV-1,SHV-100,SHV-101,SHV-105,SHV-106,SHV-107,SHV-108,SHV-11,SHV-110,SHV-119,SHV-12,SHV-120,SHV-121,SHV-134,SHV-142,SHV-143,SHV-155,SHV-161,SHV-172,SHV-178,SHV-182,SHV-185,SHV-187,SHV-2,SHV-26,SHV-27,SHV-30,SHV-33,SHV-36,SHV-42,SHV-44,SHV-5,SHV-52,SHV-60,SHV-65,SHV-76,SHV-77,SHV-86,TEM-1,TEM-104,TEM-12,TEM-122,TEM-15,TEM-150,TEM-158,TEM-206,TEM-79,VEB-1,VEB-5,VIM-19,VIM-27,aadA13,aadA16,aadA2,aadA5,armA,arr-2,arr-3,catB11,catB3,catI,catII_from_Escherichia_coli_K-12,cmlA1,cmlA4,cmlA5,cmlA6,determinant_of_bleomycin_resistance,dfrA1,dfrA12,dfrA14,dfrA15,dfrA17,dfrA19,dfrA22,dfrA23,dfrA26,dfrA27,dfrA30,dfrA5,dfrA7,dfrA8,dfrB3,floR,mphA,mphE,msrE,oqxA,oqxB,qacH,rmtB,rmtC,rmtF,sul1,sul2,sul3,tet(A),tet(B),tet(C),tet(D),tet(G),tet(W/N/W),tetM,tetW,Genome Name_x,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified,Taxon ID,Genome Name_y,Antibiotic,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed,SEQUENCE,Resistant Phenotype
573.13042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN1015ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN1015ec,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,genotype:ST258; Capsule locus KL106,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437895,SRR5385810,,Houston Methodist Hospital,WGS,,,,,,137,5565153,57.16,11,152421,68,6,,5621,99.6,98,0.3,100,,URINE,,2013-10-03 00:00:00,2013,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-08T15:57:41.028Z,2017-08-08T15:57:41.028Z,573,Klebsiella pneumoniae KPN1015ec,meropenem,8,>,8,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.13042,Resistant
573.13043,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN1017ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN1017ec,,,,MLST.Klebsiella_pneumoniae.22,,,,,,,,,,,,genotype:ST22; Capsule locus KL9,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437896,SRR5385809,,Houston Methodist Hospital,WGS,,,,,,79,5551571,56.89,8,204947,69,6,,5579,99.4,98.4,0.7,100,,URINE,,2013-10-09 00:00:00,2013,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-08T15:58:18.718Z,2017-08-08T15:58:18.718Z,573,Klebsiella pneumoniae KPN1017ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.13043,Susceptible
573.13045,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN1019ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN1019ec,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,genotype:ST258; Capsule locus KL106,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437898,SRR5385807,,Houston Methodist Hospital,WGS,,,,,,144,5603404,57.15,17,95841,69,9,,5581,99.5,97.5,0.3,100,,RESPIRATORY,,2013-10-07 00:00:00,2013,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-08T16:00:54.525Z,2017-08-08T16:00:54.525Z,573,Klebsiella pneumoniae KPN1019ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.13045,Susceptible
573.13046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN1020ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN1020ec,,,,MLST.Klebsiella_pneumoniae.429,,,,,,,,,,,,genotype:ST429; Capsule locus KL27,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437899,SRR5385806,,Houston Methodist Hospital,WGS,,,,,,95,5468813,57.39,13,136269,70,5,,5406,99.3,97.9,0.3,100,,TISSUE,,2013-10-07 00:00:00,2013,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-08T16:01:03.669Z,2017-08-08T16:01:03.669Z,573,Klebsiella pneumoniae KPN1020ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.13046,Susceptible
573.13047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN1021ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN1021ec,,,,MLST.Klebsiella_pneumoniae.348,,,,,,,,,,,,genotype:ST348; Capsule locus KL62,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437900,SRR5385805,,Houston Methodist Hospital,WGS,,,,,,56,5345039,57.31,6,323405,63,9,,5259,99.3,98.2,,100,,URINE,,2013-10-03 00:00:00,2013,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-08T16:04:07.675Z,2017-08-08T16:04:07.675Z,573,Klebsiella pneumoniae KPN1021ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.13047,Susceptible
573.13048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN1022ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN1022ec,,,,MLST.Klebsiella_pneumoniae.307,,,,,,,,,,,,genotype:ST307; Capsule locus KL102,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437901,SRR5385804,,Houston Methodist Hospital,WGS,,,,,,108,5459231,57.25,14,139934,69,5,,5412,99.5,97.6,,100,,URINE,,2013-10-05 00:00:00,2013,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-08T16:04:16.244Z,2017-08-08T16:04:16.244Z,573,Klebsiella pneumoniae KPN1022ec,meropenem,8,>,8,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.13048,Resistant
573.13049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN1023ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN1023ec,,,,MLST.Klebsiella_pneumoniae.307,,,,,,,,,,,,genotype:ST307*; Capsule locus KL102,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437902,SRR5385803,,Houston Methodist Hospital,WGS,,,,,,331,5464120,57.32,59,30860,56,4,,5590,99.4,95.8,4.2,100,,RESPIRATORY,,2013-09-14 00:00:00,2013,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-08T16:05:35.079Z,2017-08-08T16:05:35.079Z,573,Klebsiella pneumoniae KPN1023ec,meropenem,8,>,8,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.13049,Resistant
573.13051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN1026ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN1026ec,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,genotype:STNF*; Capsule locus KL106,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437904,SRR5385801,,Houston Methodist Hospital,WGS,,,,,,169,5428935,57.28,21,77171,59,3,,5463,99.5,97.3,0.7,100,,URINE,,2013-10-03 00:00:00,2013,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-08T16:06:02.655Z,2017-08-08T16:06:02.655Z,573,Klebsiella pneumoniae KPN1026ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.13051,Susceptible
573.13052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN1027ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN1027ec,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,genotype:ST258; Capsule locus KL106,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437905,SRR5385800,,Houston Methodist Hospital,WGS,,,,,,320,5491719,57.29,51,32701,70,8,,5625,99.6,96.7,2.1,100,,URINE,,2013-10-03 00:00:00,2013,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-08T16:07:36.406Z,2017-08-08T16:07:36.406Z,573,Klebsiella pneumoniae KPN1027ec,meropenem,8,>,8,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.13052,Resistant
573.13054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN1031ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN1031ec,,,,MLST.Klebsiella_pneumoniae.1427,,,,,,,,,,,,genotype:STNF*; Capsule locus KL155,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437907,SRR5385798,,Houston Methodist Hospital,WGS,,,,,,81,5393023,57.3,12,180208,70,6,,5336,99.3,98.1,,100,,URINE,,2013-10-01 00:00:00,2013,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-08T16:07:02.539Z,2017-08-08T16:07:02.539Z,573,Klebsiella pneumoniae KPN1031ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.13054,Susceptible
573.13055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Klebsiella pneumoniae KPN1032ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN1032ec,,,,MLST.Klebsiella_pneumoniae.307,,,,,,,,,,,,genotype:ST307; Capsule locus KL102,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437908,SRR5385797,,Houston Methodist Hospital,WGS,,,,,,110,5508586,57.21,10,161193,68,3,,5447,99.4,97.6,,100,,URINE,,2013-10-08 00:00:00,2013,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-08T16:07:58.598Z,2017-08-08T16:07:58.598Z,573,Klebsiella pneumoniae KPN1032ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.13055,Susceptible
573.13056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN1033ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN1033ec,,,,MLST.Klebsiella_pneumoniae.261,,,,,,,,,,,,genotype:ST261; Capsule locus KL38,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437909,SRR5385796,,Houston Methodist Hospital,WGS,,,,,,57,5440559,57.33,9,247668,73,8,,5332,99.6,98,,100,,URINE,,2013-10-07 00:00:00,2013,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-08T16:07:45.796Z,2017-08-08T16:07:45.796Z,573,Klebsiella pneumoniae KPN1033ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.13056,Susceptible
